    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6305.8057  -51.9719 6305.8057  -51.9719  354.1461  354.1461
 6305.9575  -51.1191 6305.9053  -53.0016  354.0350  354.3039
 6306.5088  -50.0274 6306.4175  -54.4554  353.9216  354.5587
 6307.3843  -49.0843 6307.2651  -55.9012  353.8515  354.8389
 6308.4873  -47.9530 6308.3638  -57.0120  353.7650  355.0802
 6309.7090  -46.6632 6309.5986  -57.7541  353.6502  355.2563
 6310.9272  -45.3297 6310.8418  -58.1648  353.5079  355.3542
 6312.2173  -43.8237 6312.1675  -58.2986  353.3148  355.3724
 6313.5674  -42.1849 6313.5601  -58.1821  353.0748  355.3110
 6314.9673  -40.4539 6315.0039  -57.8207  352.7997  355.1768
 6316.4087  -38.6321 6316.4878  -57.1905  352.5036  354.9806
 6317.8853  -36.7173 6317.9995  -56.2723  352.2030  354.7374
 6319.3862  -34.7027 6319.5288  -55.0251  351.9094  354.4543
 6320.9033  -32.5888 6321.0635  -53.4012  351.6297  354.1317
 6322.4248  -30.3864 6322.5898  -51.3424  351.3644  353.7634
 6323.9399  -28.1121 6324.0962  -48.8424  351.1132  353.3524
 6325.4375  -25.7801 6325.5708  -45.8861  350.8769  352.9042
 6326.9067  -23.4018 6327.0117  -42.6516  350.6573  352.4506
 6328.3374  -20.9906 6328.4092  -39.1348  350.4567  351.9992
 6329.7188  -18.5611 6329.7568  -35.4086  350.2771  351.5659
 6331.0386  -16.0932 6331.0474  -31.5190  350.1182  351.1617
 6332.2881  -13.6837 6332.2720  -27.5439  349.9845  350.7982
 6333.4551  -11.3410 6333.4209  -23.5520  349.8750  350.4830
 6334.5288   -9.1021 6334.4863  -19.7873  349.7888  350.2299
 6335.4980   -7.0190 6335.4541  -16.2684  349.7245  350.0327
 6336.3516   -5.1395 6336.3110  -13.0780  349.6801  349.8873
 6337.0781   -3.5063 6337.0430  -10.2926  349.6513  349.7856
 6337.6670   -2.1611 6337.6382   -7.9820  349.6349  349.7196
 6338.2559   -0.8071 6338.2354   -5.6445  349.6237  349.6685
 6338.7876    0.3441 6338.7744   -3.4404  349.6198  349.6366
 6339.2090    0.4580 6339.2031   -1.7080  349.6189  349.6228
 6339.4795    0.2757 6339.4780   -0.5630  349.6180  349.6184
 6339.5732   -0.0652 6339.5732   -0.0652  349.6177  349.6177
*SECTION      1
-SECTION-     4   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6305.7671  -55.9251 6305.7671  -55.9251  376.7461  376.7461
 6305.8857  -54.7584 6305.9697  -56.9819  376.5593  376.8719
 6306.5239  -53.4309 6306.6606  -58.5163  376.2740  376.9975
 6307.5654  -52.2612 6307.7544  -59.9427  375.9445  377.0406
 6308.8735  -50.8076 6309.1318  -60.9425  375.5179  376.9527
 6310.3130  -49.1614 6310.6465  -61.5171  375.0143  376.7347
 6311.5557  -47.7022 6311.9492  -61.6853  374.5420  376.4514
 6312.8643  -46.1083 6313.3179  -61.6184  374.0037  376.0744
 6314.2275  -44.3862 6314.7373  -61.3105  373.4085  375.6140
 6315.6406  -42.5624 6316.1982  -60.7416  372.7766  375.0891
 6317.0972  -40.5671 6317.6963  -59.8983  372.1267  374.5262
 6318.5962  -38.4583 6319.2222  -58.7302  371.4886  373.9388
 6320.1313  -36.2484 6320.7646  -57.2066  370.8812  373.3372
 6321.6890  -33.9117 6322.3066  -55.2080  370.3096  372.7090
 6323.2549  -31.4550 6323.8354  -52.7621  369.7744  372.0611
 6324.8159  -28.9027 6325.3335  -49.7611  369.2783  371.3866
 6326.3584  -26.2658 6326.8008  -46.3653  368.8240  370.7156
 6327.8687  -23.5609 6328.2305  -42.6566  368.4153  370.0674
 6329.3350  -20.8266 6329.6172  -38.7176  368.0563  369.4593
 6330.7417  -18.0500 6330.9478  -34.5183  367.7469  368.8958
 6332.0762  -15.3037 6332.2163  -30.1800  367.4898  368.3941
 6333.3242  -12.5908 6333.4102  -25.8140  367.2826  367.9654
 6334.4707  -10.0004 6334.5195  -21.6370  367.1237  367.6211
 6335.5020   -7.5929 6335.5254  -17.6290  367.0094  367.3526
 6336.4033   -5.4238 6336.4121  -13.9997  366.9339  367.1604
 6337.1606   -3.5863 6337.1621  -10.8069  366.8877  367.0292
 6337.7603   -2.1117 6337.7588   -8.2319  366.8635  366.9497
 6338.1890   -1.0383 6338.1865   -6.3513  366.8512  366.9047
 6338.6177    0.0759 6338.6147   -4.4686  366.8441  366.8713
 6339.0044    0.4578 6339.0024   -2.7398  366.8419  366.8519
 6339.3110    0.4195 6339.3101   -1.3196  366.8407  366.8429
 6339.5083    0.2076 6339.5078   -0.4830  366.8399  366.8401
 6339.5762   -0.0904 6339.5762   -0.0904  366.8396  366.8396
*SECTION      1
-SECTION-     5   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6305.7773  -56.2414 6305.7773  -56.2414  380.0971  380.0971
 6306.0195  -54.8736 6306.0801  -57.7548  379.8554  380.2651
 6306.9888  -53.4225 6307.1226  -59.6820  379.4678  380.3599
 6308.5205  -51.6930 6308.7515  -61.2024  378.9186  380.2621
 6310.4351  -49.5008 6310.7783  -62.0269  378.1837  379.9119
 6312.5225  -46.9873 6312.9741  -62.1426  377.2831  379.2993
 6313.6245  -45.5832 6314.1294  -61.9536  376.7661  378.9000
 6314.7886  -44.0706 6315.3418  -61.5863  376.2037  378.4397
 6316.0088  -42.4592 6316.6045  -61.0228  375.6117  377.9330
 6317.2788  -40.6926 6317.9116  -60.2333  375.0034  377.3952
 6318.5981  -38.8363 6319.2544  -59.1850  374.4020  376.8366
 6319.9570  -36.8399 6320.6235  -57.8272  373.8171  376.2619
 6321.3486  -34.7575 6322.0049  -56.1120  373.2613  375.6690
 6322.7583  -32.5333 6323.3843  -53.9857  372.7316  375.0534
 6324.1753  -30.2308 6324.7485  -51.3832  372.2349  374.4128
 6325.5889  -27.8345 6326.0957  -48.4304  371.7719  373.7706
 6326.9863  -25.3397 6327.4160  -45.1217  371.3456  373.1347
 6328.3569  -22.8072 6328.7114  -41.6385  370.9624  372.5332
 6329.6895  -20.2427 6329.9663  -37.8585  370.6242  371.9600
 6330.9717  -17.6483 6331.1753  -33.8803  370.3316  371.4318
 6332.1914  -15.0749 6332.3311  -29.7920  370.0862  370.9610
 6333.3359  -12.5514 6333.4243  -25.6870  369.8869  370.5565
 6334.3921  -10.0937 6334.4448  -21.7582  369.7302  370.2280
 6335.3486   -7.8396 6335.3755  -17.9929  369.6161  369.9689
 6336.1924   -5.7925 6336.2041  -14.5409  369.5377  369.7777
 6336.9111   -4.0186 6336.9141  -11.4532  369.4874  369.6429
 6337.4927   -2.5601 6337.4917   -8.8794  369.4586  369.5564
 6337.9248   -1.4486 6337.9229   -6.9843  369.4436  369.5067
 6338.3569   -0.3157 6338.3545   -5.0231  369.4333  369.4673
 6338.7466    0.0967 6338.7451   -3.2237  369.4286  369.4427
 6339.0562    0.0660 6339.0552   -1.7914  369.4270  369.4313
 6339.2549   -0.1363 6339.2549   -0.8925  369.4262  369.4273
 6339.3232   -0.4481 6339.3232   -0.4481  369.4262  369.4262
 AIRFOIL # =           1
*SECTION      1
-SECTION-     1   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6350.9644    0.9849 6350.9644    0.9849  321.8780  321.8780
 6351.1392    2.1117 6351.1387    0.1003  321.8805  321.8736
 6351.6460    3.3323 6351.6455   -0.5468  321.8843  321.8675
 6352.4360    4.6385 6352.4351   -0.9200  321.8972  321.8651
 6353.4307    5.8485 6353.4297   -0.9842  321.9146  321.8631
 6354.5337    6.8751 6354.5327   -0.9932  321.9257  321.8539
 6355.6240    7.6677 6355.6226   -1.0321  321.9296  321.8399
 6356.7822    8.2747 6356.7798   -1.1386  321.9224  321.8181
 6357.9976    8.7431 6357.9941   -1.3082  321.9020  321.7861
 6359.2607    9.0314 6359.2568   -1.5495  321.8663  321.7435
 6360.5605    9.1228 6360.5557   -1.8633  321.8144  321.6907
 6361.8862    9.0025 6361.8823   -2.2598  321.7460  321.6282
 6363.2290    8.6580 6363.2246   -2.7414  321.6616  321.5570
 6364.5771    8.0760 6364.5732   -3.3110  321.5624  321.4783
 6365.9204    7.2503 6365.9185   -3.9747  321.4511  321.3941
 6367.2500    6.1656 6367.2500   -4.7398  321.3305  321.3063
 6368.5552    4.8147 6368.5571   -5.5989  321.2047  321.2172
 6369.8257    3.2107 6369.8311   -6.5744  321.0791  321.1299
 6371.0527    1.3804 6371.0605   -7.6650  320.9594  321.0473
 6372.2266   -0.6312 6372.2363   -8.8439  320.8511  320.9714
 6373.3364   -2.7459 6373.3477  -10.1191  320.7587  320.9054
 6374.3730   -4.8924 6374.3848  -11.4358  320.6853  320.8506
 6375.3257   -6.9843 6375.3374  -12.7454  320.6312  320.8070
 6376.1836   -8.9422 6376.1958  -13.9773  320.5948  320.7734
 6376.9370  -10.7051 6376.9482  -15.0749  320.5733  320.7476
 6377.5752  -12.2497 6377.5859  -16.0277  320.5641  320.7293
 6378.0874  -13.4764 6378.0977  -16.7728  320.5612  320.7153
 6378.4634  -14.4342 6378.4736  -17.3140  320.5643  320.7056
 6378.8398  -15.3301 6378.8496  -17.8349  320.5673  320.6956
 6379.1792  -16.1749 6379.1880  -17.9978  320.5739  320.6699
 6379.4487  -16.8405 6379.4556  -17.9245  320.5803  320.6383
 6379.6216  -17.2603 6379.6265  -17.7450  320.5848  320.6107
 6379.6807  -17.4879 6379.6807  -17.4879  320.5911  320.5911
*SECTION      1
-SECTION-     2   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6350.9644    0.9849 6350.9644    0.9849  322.4377  322.4377
 6351.1392    2.1117 6351.1387    0.1003  322.4403  322.4334
 6351.6460    3.3324 6351.6455   -0.5468  322.4442  322.4274
 6352.4360    4.6385 6352.4351   -0.9200  322.4573  322.4252
 6353.4307    5.8485 6353.4297   -0.9842  322.4748  322.4233
 6354.5337    6.8752 6354.5327   -0.9932  322.4861  322.4144
 6355.6240    7.6677 6355.6221   -1.0321  322.4903  322.4008
 6356.7822    8.2747 6356.7798   -1.1386  322.4836  322.3795
 6357.9976    8.7430 6357.9941   -1.3081  322.4638  322.3480
 6359.2607    9.0314 6359.2568   -1.5495  322.4288  322.3062
 6360.5601    9.1228 6360.5557   -1.8633  322.3776  322.2542
 6361.8862    9.0026 6361.8818   -2.2597  322.3102  322.1926
 6363.2290    8.6580 6363.2241   -2.7413  322.2267  322.1223
 6364.5771    8.0760 6364.5732   -3.3110  322.1286  322.0446
 6365.9204    7.2503 6365.9185   -3.9747  322.0184  321.9615
 6367.2505    6.1655 6367.2500   -4.7398  321.8989  321.8747
 6368.5552    4.8145 6368.5571   -5.5989  321.7741  321.7867
 6369.8262    3.2104 6369.8311   -6.5744  321.6496  321.7003
 6371.0532    1.3799 6371.0605   -7.6651  321.5309  321.6186
 6372.2271   -0.6318 6372.2363   -8.8440  321.4234  321.5435
 6373.3369   -2.7467 6373.3477  -10.1191  321.3318  321.4783
 6374.3730   -4.8932 6374.3848  -11.4359  321.2589  321.4240
 6375.3257   -6.9851 6375.3374  -12.7454  321.2054  321.3810
 6376.1841   -8.9430 6376.1958  -13.9772  321.1696  321.3478
 6376.9370  -10.7059 6376.9482  -15.0748  321.1486  321.3226
 6377.5752  -12.2503 6377.5859  -16.0276  321.1400  321.3050
 6378.0874  -13.4770 6378.0977  -16.7726  321.1377  321.2916
 6378.4639  -14.4347 6378.4736  -17.3138  321.1414  321.2824
 6378.8398  -15.3304 6378.8496  -17.8348  321.1449  321.2729
 6379.1797  -16.1751 6379.1880  -17.9978  321.1520  321.2479
 6379.4487  -16.8406 6379.4556  -17.9245  321.1590  321.2169
 6379.6216  -17.2603 6379.6265  -17.7451  321.1638  321.1896
 6379.6807  -17.4878 6379.6807  -17.4878  321.1701  321.1701
*SECTION      1
-SECTION-     3   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6350.6074    2.8953 6350.6074    2.8953  345.9578  345.9578
 6350.7646    3.9123 6350.7651    2.0582  345.9673  345.9513
 6351.2236    5.0730 6351.2236    1.4286  345.9813  345.9471
 6351.9380    6.2599 6351.9380    1.0970  346.0016  345.9467
 6352.8384    7.2962 6352.8379    1.0465  346.0269  345.9516
 6353.8364    8.1314 6353.8359    1.1058  346.0504  345.9566
 6354.8350    8.7895 6354.8335    1.1568  346.0687  345.9590
 6355.9219    9.2916 6355.9199    1.1595  346.0819  345.9592
 6357.0854    9.6403 6357.0825    1.0460  346.0875  345.9549
 6358.3140    9.8199 6358.3101    0.7963  346.0834  345.9451
 6359.5957    9.8041 6359.5913    0.4038  346.0678  345.9292
 6360.9185    9.5813 6360.9131   -0.1273  346.0399  345.9074
 6362.2710    9.1250 6362.2651   -0.8179  345.9991  345.8799
 6363.6406    8.4266 6363.6343   -1.6614  345.9457  345.8473
 6365.0161    7.4826 6365.0093   -2.6582  345.8814  345.8109
 6366.3848    6.2381 6366.3789   -3.8125  345.8077  345.7726
 6367.7358    4.7311 6367.7310   -5.1096  345.7282  345.7338
 6369.0581    2.9681 6369.0537   -6.5305  345.6474  345.6965
 6370.3389    0.9943 6370.3359   -8.0525  345.5706  345.6631
 6371.5674   -1.1394 6371.5654   -9.6421  345.5029  345.6357
 6372.7324   -3.3922 6372.7300  -11.2389  345.4475  345.6137
 6373.8208   -5.6811 6373.8188  -12.8043  345.4061  345.5967
 6374.8218   -7.9317 6374.8193  -14.3058  345.3804  345.5855
 6375.7231  -10.0592 6375.7202  -15.6674  345.3713  345.5802
 6376.5132  -11.9904 6376.5093  -16.8652  345.3823  345.5858
 6377.1787  -13.6510 6377.1748  -17.8766  345.4040  345.5968
 6377.7090  -15.0397 6377.7051  -18.6750  345.4334  345.6107
 6378.0918  -16.0712 6378.0884  -19.2425  345.4633  345.6253
 6378.4741  -17.1021 6378.4717  -19.7930  345.4995  345.6429
 6378.8184  -18.0392 6378.8179  -19.9731  345.5367  345.6429
 6379.0913  -18.7472 6379.0923  -19.9081  345.5668  345.6315
 6379.2666  -19.2124 6379.2681  -19.7323  345.5886  345.6178
 6379.3257  -19.4802 6379.3257  -19.4802  345.6026  345.6026
*SECTION      1
-SECTION-     4   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6350.6074    5.1460 6350.6074    5.1460  369.4568  369.4568
 6350.7471    5.9758 6350.7480    4.5398  369.4709  369.4505
 6351.1562    6.9021 6351.1577    4.0562  369.4919  369.4496
 6351.7944    7.8646 6351.7954    3.7414  369.5187  369.4539
 6352.5986    8.7042 6352.5996    3.5926  369.5479  369.4629
 6353.4902    9.3759 6353.4907    3.5051  369.5765  369.4742
 6354.3813    9.8527 6354.3818    3.3996  369.6014  369.4857
 6355.3862   10.2086 6355.3862    3.2117  369.6253  369.4983
 6356.4917   10.4111 6356.4912    2.8996  369.6466  369.5114
 6357.6831   10.4331 6357.6812    2.4486  369.6636  369.5245
 6358.9468   10.2525 6358.9438    1.8579  369.6749  369.5374
 6360.2690    9.8462 6360.2651    1.1248  369.6789  369.5494
 6361.6357    9.1888 6361.6309    0.2363  369.6747  369.5605
 6363.0337    8.2639 6363.0278   -0.8164  369.6620  369.5705
 6364.4482    7.0533 6364.4414   -2.0546  369.6412  369.5797
 6365.8662    5.5623 6365.8584   -3.4762  369.6141  369.5886
 6367.2734    3.8450 6367.2646   -5.0404  369.5846  369.5990
 6368.6558    1.8983 6368.6470   -6.6947  369.5541  369.6100
 6370.0005   -0.2082 6369.9907   -8.3881  369.5268  369.6221
 6371.2935   -2.4215 6371.2827  -10.0803  369.5062  369.6360
 6372.5210   -4.6961 6372.5093  -11.7573  369.4935  369.6510
 6373.6685   -6.9699 6373.6562  -13.3678  369.4879  369.6644
 6374.7231   -9.1716 6374.7095  -14.8723  369.4895  369.6753
 6375.6699  -11.2488 6375.6562  -16.2320  369.5039  369.6896
 6376.4956  -13.1183 6376.4814  -17.3912  369.5403  369.7168
 6377.1855  -14.7354 6377.1714  -18.3821  369.5874  369.7507
 6377.7266  -15.9887 6377.7129  -19.1414  369.6362  369.7857
 6378.1045  -16.8719 6378.0918  -19.6627  369.6812  369.8185
 6378.4810  -17.7683 6378.4702  -20.1618  369.7349  369.8570
 6378.8208  -18.5735 6378.8125  -20.3479  369.7883  369.8811
 6379.0894  -19.2017 6379.0850  -20.2846  369.8324  369.8899
 6379.2617  -19.6042 6379.2598  -20.1084  369.8636  369.8904
 6379.3188  -19.8706 6379.3188  -19.8706  369.8817  369.8817
*SECTION      1
-SECTION-     5   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6350.6074    5.1460 6350.6074    5.1460  369.7366  369.7366
 6350.7471    5.9758 6350.7480    4.5398  369.7507  369.7303
 6351.1562    6.9021 6351.1577    4.0562  369.7717  369.7295
 6351.7944    7.8645 6351.7954    3.7414  369.7986  369.7339
 6352.5986    8.7042 6352.5996    3.5926  369.8279  369.7430
 6353.4897    9.3758 6353.4907    3.5051  369.8565  369.7543
 6354.3813    9.8527 6354.3818    3.3996  369.8815  369.7660
 6355.3862   10.2086 6355.3862    3.2117  369.9056  369.7787
 6356.4917   10.4111 6356.4912    2.8996  369.9272  369.7920
 6357.6831   10.4331 6357.6812    2.4486  369.9444  369.8054
 6358.9468   10.2526 6358.9438    1.8579  369.9560  369.8185
 6360.2690    9.8462 6360.2651    1.1248  369.9604  369.8311
 6361.6357    9.1888 6361.6309    0.2364  369.9566  369.8426
 6363.0332    8.2640 6363.0278   -0.8164  369.9445  369.8531
 6364.4478    7.0533 6364.4414   -2.0546  369.9243  369.8628
 6365.8662    5.5623 6365.8584   -3.4761  369.8978  369.8723
 6367.2729    3.8450 6367.2646   -5.0403  369.8688  369.8832
 6368.6558    1.8983 6368.6470   -6.6947  369.8389  369.8947
 6370.0005   -0.2082 6369.9907   -8.3880  369.8122  369.9074
 6371.2935   -2.4216 6371.2827  -10.0803  369.7920  369.9217
 6372.5210   -4.6962 6372.5088  -11.7573  369.7797  369.9371
 6373.6685   -6.9701 6373.6562  -13.3678  369.7746  369.9509
 6374.7231   -9.1718 6374.7095  -14.8723  369.7764  369.9621
 6375.6704  -11.2491 6375.6562  -16.2320  369.7911  369.9766
 6376.4961  -13.1185 6376.4814  -17.3912  369.8278  370.0041
 6377.1860  -14.7356 6377.1714  -18.3821  369.8751  370.0383
 6377.7266  -15.9889 6377.7129  -19.1414  369.9242  370.0736
 6378.1045  -16.8720 6378.0918  -19.6627  369.9695  370.1067
 6378.4814  -17.7684 6378.4702  -20.1617  370.0234  370.1454
 6378.8208  -18.5735 6378.8125  -20.3478  370.0770  370.1698
 6379.0898  -19.2017 6379.0850  -20.2846  370.1214  370.1788
 6379.2617  -19.6042 6379.2598  -20.1084  370.1526  370.1795
 6379.3188  -19.8705 6379.3188  -19.8705  370.1709  370.1709
 AIRFOIL # =           1
*SECTION      1
-SECTION-     1   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6406.2637  -39.7013 6406.2637  -39.7013  319.0733  319.0733
 6406.4219  -38.7616 6406.4697  -40.7002  318.9213  319.1489
 6407.0303  -37.8085 6407.1313  -41.9276  318.6607  319.1456
 6408.0088  -37.1127 6408.1587  -43.2095  318.3362  319.0584
 6409.2520  -36.5922 6409.4487  -44.4762  317.9585  318.9003
 6410.6367  -36.2815 6410.8735  -45.6184  317.5639  318.6910
 6412.0234  -35.9990 6412.2949  -46.5288  317.1747  318.4575
 6413.6172  -35.6556 6413.9229  -47.3141  316.7371  318.1684
 6415.3936  -35.2365 6415.7310  -47.9474  316.2626  317.8317
 6417.3276  -34.6912 6417.6929  -48.3401  315.7566  317.4437
 6419.3940  -34.0100 6419.7812  -48.4752  315.2273  317.0099
 6421.5654  -33.1088 6421.9697  -48.2819  314.6758  316.5279
 6423.8184  -32.0124 6424.2319  -47.7250  314.1143  316.0016
 6426.1260  -30.6207 6426.5400  -46.7344  313.5437  315.4305
 6428.4639  -28.9721 6428.8662  -45.2593  312.9777  314.8174
 6430.8071  -27.0235 6431.1865  -43.2660  312.4217  314.1687
 6433.1309  -24.8053 6433.4736  -40.7171  311.8874  313.4924
 6435.4102  -22.3437 6435.7046  -37.6369  311.3840  312.8050
 6437.6206  -19.6923 6437.8594  -34.0765  310.9210  312.1265
 6439.7358  -16.9159 6439.9189  -30.2097  310.5062  311.4885
 6441.7310  -14.1023 6441.8618  -26.1012  310.1480  310.9089
 6443.5791  -11.3060 6443.6646  -21.8296  309.8511  310.4042
 6445.2534   -8.6551 6445.3047  -17.5866  309.6186  309.9922
 6446.7266   -6.2232 6446.7539  -13.5329  309.4443  309.6753
 6447.9692   -4.1154 6447.9829   -9.9130  309.3179  309.4484
 6448.9546   -2.4078 6448.9604   -6.9870  309.2296  309.2987
 6449.6553   -1.1501 6449.6582   -4.9520  309.1723  309.2096
 6450.0444   -0.4589 6450.0459   -3.7895  309.1425  309.1652
 6450.4336    0.2379 6450.4346   -2.6595  309.1140  309.1253
 6450.7847    0.4633 6450.7852   -1.6417  309.0884  309.0925
 6451.0635    0.4151 6451.0635   -0.8402  309.0676  309.0684
 6451.2427    0.2177 6451.2427   -0.3601  309.0538  309.0540
 6451.3042   -0.0885 6451.3042   -0.0886  309.0490  309.0490
*SECTION      1
-SECTION-     2   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6406.2637  -39.7004 6406.2637  -39.7004  320.4323  320.4323
 6406.4282  -38.7462 6406.4746  -40.7126  320.2797  320.5105
